4194.86747615778,4202.05145052262,4188.71337224384,4193.84597863737,4207.68643274586,4190.25399145495,4164.09695658808,4166.1483245594,4178.96728114748,4186.15125551232,4185.64050675212,4184.61063630121,4188.20262348363,4186.66200427253,4186.66200427253,4203.07294804303,4208.71630319677,4193.32685694667,4189.74324269474,4199.48096086061,4201.53232883192,4201.02158007172,4202.05145052262,4198.4594633402,4190.76474021515,4185.12138506142,4190.25399145495,4198.4594633402,4196.40809536889,4192.81610818647,4190.25399145495,4189.22412100404,4189.22412100404,4193.32685694667,4193.32685694667,4188.20262348363,4196.40809536889,4209.22705195697,4197.4295928893,4182.0485195697,4186.66200427253,4192.30535942626,4184.61063630121,4182.0485195697,4193.32685694667,4200.00008255131,4196.40809536889,4191.79461066606,4189.74324269474,4188.71337224384,4192.30535942626,4200.00008255131,4201.02158007172,4200.51083131151,4198.4594633402,4190.76474021515,4186.15125551232,4188.71337224384,4189.22412100404,4189.74324269474,4185.12138506142,4178.96728114748,4187.17275303273,4191.27548897536,4175.89441565576,4165.63757579919,4170.76180926223,4170.76180926223,4163.58620782788,4169.74031174182,4186.66200427253,4190.76474021515,4176.91591317617
4157.95175738155,4166.66765880827,4162.56605813687,4155.89306935225,4163.59145830472,4158.9771575494,4133.8469657435,4125.6437644007,4136.92316624704,4147.17716792554,4146.66446784161,4149.74066834516,4156.9184695201,4149.22796826123,4142.56286717021,4161.54065796902,4174.35816006714,4150.25336842908,4137.43586633097,4141.53746700237,4135.89776607919,4142.05016708629,4152.30416876478,4141.53746700237,4125.13106431678,4125.13106431678,4132.82156557565,4137.94856641489,4138.97396658274,4141.53746700237,4143.58826733806,4134.35966582742,4134.35966582742,4131.7961654078,4137.43586633097,4138.46126649882,4144.10096742199,4154.35496910048,4147.68986800946,4133.33426565957,4136.41046616312,4137.43586633097,4129.7453650721,4132.82156557565,4138.97396658274,4146.66446784161,4151.27876859693,4146.15176775769,4142.56286717021,4142.05016708629,4137.43586633097,4145.63906767376,4161.54065796902,4156.40576943618,4151.27876859693,4157.43905729763,4153.84226901656,4140.51206683452,4138.97396658274,4142.56286717021,4131.28346532387,4122.04697611963,4134.87236591134,4143.58826733806,4129.23266498817,4115.38187502861,4119.99617578393,4122.55967620356,4117.94537544823,4123.08026398108,4135.38506599527,4135.38506599527,4118.97077561608
4191.28275852598,4200.51233600366,4185.63604028382,4186.15613275349,4201.02417303731,4187.17980682078,4163.5857706569,4164.09760769055,4171.79167406729,4180.50941451133,4186.15613275349,4182.0531810483,4185.12420325017,4189.22715495537,4183.07685511559,4186.66796978714,4190.25908445869,4182.0531810483,4182.0531810483,4185.12420325017,4185.63604028382,4195.89754726482,4201.53601007095,4190.25908445869,4183.07685511559,4182.56501808194,4183.58869214923,4184.61236621653,4184.10052918288,4182.56501808194,4176.40646280613,4172.81534813458,4172.81534813458,4176.40646280613,4175.38278873884,4172.81534813458,4184.10052918288,4195.89754726482,4185.12420325017,4169.74432593271,4170.25616296635,4172.81534813458,4166.6650482948,4171.27983703365,4186.66796978714,4184.10052918288,4171.79167406729,4172.81534813458,4174.35911467155,4169.74432593271,4176.91829983978,4184.61236621653,4176.40646280613,4170.25616296635,4174.35911467155,4174.8709517052,4169.74432593271,4168.20055939574,4169.74432593271,4172.81534813458,4170.768,4165.12953719387,4170.768,4175.89462577249,4167.6887223621,4157.43547081712,4156.92363378347,4156.41179674983,4150.25324147402,4148.71773037308,4158.45914488441,4164.09760769055,4155.37986724651
4076.92770580606,4088.72052429999,4087.17682917525,4102.56316746777,4106.15668726635,4075.8985757229,4067.69084153506,4076.92770580606,4069.2345366598,4072.30505592432,4092.30560860609,4092.82017364767,4090.77034897383,4095.38456336309,4096.91982299535,4111.79159624628,4114.87055100328,4110.7709016556,4118.97863584344,4107.6919468986,4093.33473868925,4107.6919468986,4115.89968108644,4108.20651194018,4103.07773250935,4097.94895307851,4097.94895307851,4105.64212222477,4106.67125230793,4102.04860242618,4093.33473868925,4093.84930373083,4093.84930373083,4106.15668726635,4110.25633661402,4113.8498564126,4140.51444815747,4169.22886457618,4161.02956588083,4130.2568892958,4126.15723994812,4141.53514274815,4138.46462348363,4133.85040909438,4147.17848722057,4155.38622140841,4150.77200701915,4151.79270160983,4155.38622140841,4149.74287693599,4145.12866254673,4151.28657206073,4156.40691599908,4154.35709132525,4154.87165636683,4156.92148104066,4154.35709132525,4144.61409750515,4129.22775921263,4115.38511604486,4103.07773250935,4098.97808316167,4109.23564202335,4112.30616128786,4095.89912840467,4084.61243945983,4092.30560860609,4092.30560860609,4082.56261478599,4090.77034897383,4103.59229755093,4100.51334279393,4087.17682917525
4128.2072091249,4113.84957579919,4128.71938200961,4135.89819867246,4128.2072091249,4126.66229419394,4108.20727779049,4097.43485465782,4121.02839246204,4130.76807354849,4113.84957579919,4115.89826733806,4126.66229419394,4124.61360265507,4132.81676508736,4142.05266956588,4135.89819867246,4123.07708400092,4120.00404669261,4115.89826733806,4115.89826733806,4132.81676508736,4144.61353398947,4131.2802464332,4120.00404669261,4135.38602578775,4145.63787975891,4136.41037155718,4136.9225444419,4144.61353398947,4139.48340886549,4138.97123598077,4138.97123598077,4152.81669642176,4152.30452353704,4142.05266956588,4136.41037155718,4135.89819867246,4139.99558175021,4135.38602578775,4119.48347753109,4115.38609445335,4123.07708400092,4121.54056534676,4116.41044022278,4116.41044022278,4120.00404669261,4125.12577553979,4124.10142977035,4114.36174868391,4105.12584420539,4107.18293202106,4110.76814221408,4106.15018997482,4114.36174868391,4125.63794842451,4104.61367132067,4076.9227504387,4081.54070267796,4086.67082780194,4067.18306935225,4050.76834821088,4053.84978179599,4066.15872358282,4065.6381544213,4049.74400244144,4042.05301289387,4041.54084000916,4035.89854200046,4032.30493553063,4036.41071488518,4036.92288776989,4022.56525444419
4211.27853376059,4224.61349950408,4201.02153475242,4210.25543495842,4223.59040070192,4189.22988754101,4184.60860227359,4217.43446723125,4212.82185229267,4199.99843595026,4215.37959929808,4219.48933516442,4210.25543495842,4209.23233615625,4204.61105088884,4217.43446723125,4232.81563057908,4214.868049897,4198.45511741817,4196.40891981384,4192.81940367742,4198.97533714809,4219.48933516442,4217.94601663233,4203.07640268559,4205.64282001984,4220.0008845655,4220.0008845655,4195.89737041276,4187.68656900893,4201.53308415351,4209.23233615625,4209.23233615625,4213.84495109483,4226.14814770733,4228.2030156405,4231.28098237583,4236.4051467155,4209.74388555734,4199.48688654917,4236.91669611658,4229.73766384375,4175.89492179751,4186.66347020676,4235.38204791333,4230.76943297475,4210.7669843595,4211.79008316167,4202.5648532845,4194.35405188067,4209.74388555734,4220.0008845655,4215.37959929808,4213.33340169375,4211.27853376059,4206.665918822,4213.33340169375,4217.43446723125,4209.23233615625,4211.27853376059,4218.45756603342,4213.84495109483,4218.45756603342,4236.4051467155,4239.48311345083,4228.2030156405,4227.17991683833,4226.14814770733,4202.5648532845,4191.27608514534,4217.94601663233,4241.53798138399,4233.33585030899
4196.40907118334,4190.25947356374,4170.25403707942,4168.71449942779,4170.76721629663,4153.84940810254,4155.89357198444,4174.87265003433,4175.89900846876,4187.18039826047,4205.6377441062,4193.84317509728,4177.43854612039,4191.79901121538,4196.92225040055,4181.53542687114,4175.38582925154,4172.81993316548,4172.81993316548,4181.02224765392,4178.97808377203,4162.05172259098,4162.05172259098,4171.79357473106,4169.227678645,4174.87265003433,4187.18039826047,4183.07496452277,4175.38582925154,4174.87265003433,4164.10443945983,4155.38039276722,4155.38039276722,4165.13079789426,4170.25403707942,4164.10443945983,4171.79357473106,4184.61450217441,4183.58814373999,4194.35635431449,4207.69046097505,4165.13079789426,4112.30755046921,4134.35715083543,4175.89900846876,4166.67033554589,4155.38039276722,4156.91993041886,4143.5858237583,4149.74397436484,4175.89900846876,4170.25403707942,4152.82304966812,4151.79669123369,4136.92304692149,4117.43078965438,4130.25171709773,4155.38039276722,4159.48582650492,4155.89357198444,4170.25403707942,4175.89900846876,4150.25715358206,4136.92304692149,4155.38039276722,4163.07808102541,4163.59126024262,4169.227678645,4151.28351201648,4128.20755321584,4140.00212222477,4164.10443945983,4170.25403707942
4207.69570016022,4226.15203067063,4203.59143724727,4176.41247699702,4171.2800062562,4166.15610391394,4158.46168200198,4170.26036682689,4181.53637933928,4188.7166973373,4215.89565758755,4223.07597558557,4182.56458716716,4156.92793865873,4169.23215899901,4181.03084382391,4185.64064225223,4190.25900907912,4184.61243442435,4180.00263599603,4185.12653833829,4176.41247699702,4167.68984725719,4182.56458716716,4192.82096025025,4174.87016525521,4165.642,4179.48853208209,4186.66885008011,4180.51673990997,4167.18431174182,4163.08004882887,4163.08004882887,4165.642,4167.68984725719,4168.71805508507,4173.33642191196,4182.05048325322,4180.00263599603,4188.7166973373,4207.18159624628,4175.38426916915,4115.90244632639,4132.31092957961,4183.59279499504,4168.20395117113,4143.08140657664,4151.79546791791,4142.05319874876,4137.43483192187,4176.41247699702,4183.59279499504,4144.61514991989,4141.02499092088,4147.69120500496,4118.97850141146,4114.87423849851,4148.71941283284,4156.41383474479,4140.00535149157,4153.33777965972,4176.41247699702,4159.48988982986,4133.84467292287,4151.28136400397,4163.59415274281,4142.5673026627,4137.94893583581,4153.33777965972,4161.53773708705,4162.56594491493,4172.30821408408,4189.23080125124
4183.59087067979,4207.68825864042,4191.27877729458,4178.97166628519,4186.66764843214,4168.20698191806,4146.1527035935,4158.45981460288,4169.74133302815,4174.36053742275,4188.20199954223,4186.66764843214,4170.76692561227,4165.13020416571,4164.1046115816,4177.94607370108,4199.4835179675,4194.87238910506,4173.33494483864,4161.53659235523,4164.61337010758,4165.63896269169,4166.15579674983,4177.94607370108,4185.12522178988,4169.23257450217,4163.58777752346,4176.92048111696,4169.23257450217,4153.33185168231,4154.35744426642,4157.43422201877,4157.43422201877,4160.51099977112,4172.30935225452,4173.84370336461,4165.63896269169,4174.86929594873,4166.66455527581,4149.74631540398,4171.79251819638,4176.92048111696,4135.38801922637,4131.27757335775,4165.63896269169,4158.97664866102,4142.05033325704,4146.66953765164,4138.46479697871,4135.38801922637,4163.58777752346,4170.25816708629,4144.61835248341,4148.20388876173,4157.43422201877,4136.40553627832,4138.46479697871,4158.45981460288,4150.7719079881,4148.20388876173,4168.71574044404,4171.79251819638,4154.35744426642,4147.69513023575,4166.15579674983,4167.69014785992,4146.1527035935,4144.61835248341,4154.87427832456,4158.45981460288,4171.28375967041,4178.46290775921,4163.07901899748
4191.79628931106,4208.20630853742,4190.7722902266,4179.49094438086,4181.53894254978,4164.61692378119,4141.54223254749,4157.44025223163,4178.45826733806,4168.72159807736,4168.72159807736,4188.71561409934,4196.41296314946,4184.09894026093,4169.23359761959,4176.92226871138,4194.86828656443,4193.33228793774,4182.05094209201,4176.92226871138,4176.92226871138,4184.09894026093,4185.64361684596,4183.07494117647,4196.41296314946,4189.22761364157,4166.15292240787,4182.56294163424,4188.20361455711,4159.48825040055,4168.72159807736,4190.7722902266,4190.7722902266,4166.15292240787,4157.44025223163,4172.8175944152,4169.74559716182,4175.89826962692,4182.05094209201,4164.61692378119,4169.23359761959,4179.49094438086,4144.61422980087,4142.05423208972,4178.45826733806,4172.8175944152,4157.44025223163,4164.61692378119,4158.46425131609,4143.59023071641,4159.48825040055,4183.07494117647,4174.87427054246,4164.10492423896,4176.41026916915,4185.13161730373,4179.49094438086,4176.92226871138,4175.89826962692,4168.72159807736,4159.48825040055,4171.28159578851,4196.41296314946,4188.20361455711,4158.97625085832,4163.0809251545,4174.87427054246,4164.61692378119,4171.79359533074,4184.09894026093,4181.53894254978,4186.66761593042,4181.02694300755
